conv_id,context,prompt,speaker_utterance,listener_utterance,exchange_number,s_negative,s_neutral,s_positive,l_negative,l_neutral,l_positive,predictions_ER,predictions_IP,predictions_EX,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,agreeing,acknowledging,encouraging,consoling,sympathizing,suggesting,questioning,wishing,neutral,speaker_emotion,listener_emotion,mimicry,empathy
hit:8271_conv:16542,devastated,Earlyier this week my brother in law committed suicide. The was only 28 years old. I couldn't breathe when i heard the news.,Yes_comma_ my brother in law/childhood friend took his own life. Its been very hard to comes to terms with.,I am soo soo very sorry. Its so hard to understand everything surrounding a suicide so its hard to be at peace about something that did not have to happen. I pray you and your family will find closure and fight for awareness for people who are struggling with those feelings.,2,0.8730379,0.115856856,0.01110528,0.71162635,0.24079366,0.047579963,2,0,0,0.38325,-0.094,0.20925,0.187111111111111,-0.0882222222222222,0.156444444444444,19,51,0.632355093955994,0.0123144341632724,0.0032333934213966,0.15236496925354,0.188810974359512,0.0001754273398546,0.0016021706396713,0.0007898014155216,0.0083537846803665,nostalgic,lonely,1,3
hit:3649_conv:7299,disgusted,I ate at a restaurant this morning and their bathroom was beyond gross. It was weird because the eating area was squeaky clean but their bathroom was the opposite.,I ate at a restaurant this morning and their bathroom was beyond gross. It was weird because the eating area was squeaky clean but their bathroom was the opposite.,That is disgusting. Makes me wonder what their kitchen looks like.,1,0.9520151,0.041833267,0.0061516147,0.9637285,0.03288494,0.0033866046,0,0,0,0.0290909090909091,-0.140909090909091,-0.168909090909091,0.264,0.0009999999999999,-0.017,29,11,0.0010816769208759,0.968735575675964,0.0004837217275053,0.0003860203141812,8.25070746941492e-05,0.0001052435254678,8.47760602482595e-05,0.0282982438802719,0.0007422585622407,disgusted,disgusted,0,3
hit:3649_conv:7299,disgusted,I ate at a restaurant this morning and their bathroom was beyond gross. It was weird because the eating area was squeaky clean but their bathroom was the opposite.,I know right? I should have let them know to be honest.,I would atleast leave a review about it.,2,0.34571218,0.62035847,0.033929348,0.042896636,0.80701774,0.15008567,0,0,0,0.431333333333333,-0.353,0.243,0.0233333333333333,-0.243333333333333,-0.0946666666666666,12,8,0.000373999326257,0.997631192207336,0.0001999955275096,0.0002006858267122,4.12831395806279e-05,4.00297467422206e-05,5.32428275619168e-05,0.0006261880043894,0.0008332603611052,faithful,anxious,1,3
hit:1313_conv:2626,guilty,I wish I could of said goodbye before my friend died.,I wish I could of said goodbye before my friend died.,Aw man_comma_ that has to be rough. Were you guys really close?,1,0.79030323,0.19210258,0.017594218,0.6774166,0.302415,0.020168308,1,0,2,-0.031,0.0175,-0.0625,-0.0245,-0.1695,-0.0025,11,12,6.21868093730882e-05,4.83667936350685e-05,1.53304627019679e-05,8.37753905216232e-05,0.0005125709576532,0.0016014971770346,0.997200012207031,8.42423178255558e-05,0.000392099347664,guilty,impressed,0,3
hit:1313_conv:2626,guilty,I wish I could of said goodbye before my friend died.,Yes we had been friends since birth.,That is even more saddening. Did you get to say somewhat of a goodbye to him at their funeral?,2,0.007974251,0.4125073,0.57951844,0.9490124,0.047852885,0.0031346958,0,0,2,0.802,0.068,0.109,-0.188,-0.1635,-0.065,7,19,9.50324611039832e-05,0.0001874598383437,4.32692359026987e-05,1.03330494312104e-05,0.0005351733416318,0.0004142019024584,0.99790358543396,0.0002478709502611,0.0005630795494653,excited,sad,0,3
hit:9511_conv:19022,proud,I am super proud of my parents for graduating college,I am super proud of my parents for graduating college,That is great that they accomplished that and even better that you recognize their achievements.,1,0.0012904394,0.007827259,0.9908823,0.0015362657,0.012180334,0.9862834,1,0,0,0.631,0.0935,0.6295,0.742,0.154,0.4835,10,15,0.0007477730396203,0.974486410617828,0.0005875828792341,0.02177450992167,0.0002616210549604,8.40335269458592e-05,0.0001690768986009,0.0001735709229251,0.0017155262175947,proud,impressed,1,2
hit:9511_conv:19022,proud,I am super proud of my parents for graduating college,Yeah_comma_ they are truly an inspiration that anyone can go to college no matter the age,OK I did not realize that they may have gone after you were born as opposed to before.,2,0.0023104742,0.03151977,0.9661697,0.37712356,0.5941941,0.028682316,0,0,0,0.2784,-0.1652,0.2116,0.084,-0.2264,-0.0884,16,18,0.000182176605449,0.0005642408505082,1.40302245199564e-05,2.84099205600796e-05,6.21497383690439e-05,8.40500360936858e-05,0.0003887734783347,2.68654657702427e-05,0.998649299144745,nostalgic,embarrassed,1,2
hit:3404_conv:6809,disappointed,I didn't get the position I applied for. I really wanted that job.,I did not get the job position I applied for and I really wanted it.,Sorry to hear that. Did you try to find similar job position on the job market?,1,0.5231411,0.37215137,0.1047075,0.46615952,0.5057357,0.028104803,2,0,2,0.358666666666667,0.0573333333333333,0.281333333333333,0.293777777777778,-0.0755555555555556,0.0462222222222222,15,16,0.0004766595666296,0.0010521031217649,8.31458091852255e-05,8.02123613539152e-05,0.8149853348732,0.001051245490089,0.180181592702866,0.001220672740601,0.000869046896696,disappointed,devastated,1,1
hit:3404_conv:6809,disappointed,I didn't get the position I applied for. I really wanted that job.,I did but this was my dream job. It was pretty upsetting.,I understand.,2,0.8250905,0.14977704,0.025132408,0.080459684,0.55006975,0.36947057,0,1,0,0.608666666666667,-0.190666666666667,0.0706666666666667,0.52,-0.252,0.286,12,2,0.996827304363251,0.0009814538061618,0.0013808691874146,0.0002727918617893,3.1716965168016e-05,0.0001665720192249,8.98321231943555e-05,0.0001066747354343,0.0001428927062079,disappointed,trusting,1,1
hit:491_conv:982,proud,i felt good and happy about myself when i graduated college,hi there,Hi,1,0.1838164,0.56742716,0.24875642,0.16635503,0.5590498,0.27459517,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0012224024394527,0.83183753490448,4.95459062221926e-05,0.000323684856994,0.0026835463941097,0.0019299443811178,0.0608324185013771,0.003161933273077,0.0979590639472008,afraid,afraid,0,2
hit:491_conv:982,proud,i felt good and happy about myself when i graduated college,i just got my bachelors degree in english with a gap of 3.5,Cool_comma_ I could not do English.,2,0.015476015,0.62145495,0.3630691,0.8104597,0.17573352,0.013806718,0,2,0,0.191333333333333,-0.185333333333333,0.08,0.555,0.088,0.317,13,6,0.0002980783465318,0.997209966182709,3.02097614621744e-05,0.0001716363913146,0.0001073239545803,0.0004427517415024,0.0011478591477498,0.0004439556796569,0.0001483646192355,content,anxious,0,2
hit:9693_conv:19387,joyful,My sister just told me that she is having a baby. I'm so excited for her and her husband!,My sister just told me that she is having a baby!,It must be such an exciting time for her and your family!,1,0.007228996,0.54998976,0.44278124,0.0012368864,0.010552982,0.9882101,0,0,0,0.753,-0.311,0.017,0.465,-0.0775,0.241,11,12,0.0004087359993718,0.997945964336395,0.0003143431385979,0.000521324283909,3.6896930396324e-05,2.69792362814769e-05,7.97854299889877e-05,0.0003882793243974,0.0002777077897917,surprised,joyful,1,3
hit:9693_conv:19387,joyful,My sister just told me that she is having a baby. I'm so excited for her and her husband!,Yeah I am so happy for her and her husband!,Get a nice gift for her to let her know how happy you are for them!,2,0.0012918697,0.0067844326,0.99192363,0.0009380678,0.022169681,0.97689223,0,0,0,0.771,0.235,0.427,0.580666666666667,0.0146666666666667,0.194333333333333,10,16,0.289314478635788,0.69876629114151,0.0043934439308941,0.0006948121008463,0.0001889115519588,0.0001677138643572,0.0003716415958479,0.0056619071401655,0.0004407960514072,caring,grateful,1,3
hit:7643_conv:15287,proud,The last time I felt this way was when I got recognized at work at our weekly meeting. I was called by name in front of everyone for a job well done that I have done.,The best thing happened at work today!,Tell me more_comma_ sounds exciting!,1,0.0013140842,0.0072345147,0.99145144,0.0015736955,0.018907562,0.9795187,1,0,0,0.316,-0.250666666666667,-0.0853333333333333,0.510666666666667,0.176666666666667,0.096,7,5,0.0014117595274001,0.995212316513062,4.3721760448534e-05,0.0001994204649236,0.000118807038234,0.0019477239111438,0.0001754173717927,0.0007503893575631,0.0001404052600264,joyful,excited,0,3
hit:7643_conv:15287,proud,The last time I felt this way was when I got recognized at work at our weekly meeting. I was called by name in front of everyone for a job well done that I have done.,Well we have these weekly meetings about our goals and today I was recognized by name in front of everyone for a job well done.,Good on you! You finally got recognition for your hard work,2,0.0016954809,0.049465444,0.9488391,0.0015910374,0.014119187,0.9842898,1,0,0,0.463111111111111,-0.209555555555556,0.146222222222222,0.35,0.0768,0.2364,25,11,0.0032728433143347,0.0094735966995358,0.0036387492436915,0.0014012983301654,0.0001214858275488,3.19169521389995e-05,0.0126569485291839,0.968473553657532,0.0009294968913309,proud,proud,1,3
hit:9678_conv:19356,disgusted,i walked in to the bathroom at work after someone used it,i walked in to the bathroom at work after someone used it,uhoh. I hope it was ok.,1,0.30552286,0.66141224,0.033064876,0.014388459,0.23391566,0.7516959,1,0,0,0.0893333333333334,-0.21,-0.0786666666666667,0.247,-0.061,0.023,12,6,0.0001280827127629,0.0035380590707063,0.0014684769557789,0.987548828125,0.002309778239578,0.0004119943769183,0.0002182976022595,0.0001085957555915,0.0042680171318352,disgusted,hopeful,0,1
hit:9678_conv:19356,disgusted,i walked in to the bathroom at work after someone used it,oh no it stunk and they clogged the toilet.,ewww thats so gross. I hope you didnt have to clean it up,2,0.9717852,0.024605365,0.00360938,0.9634526,0.03237126,0.0041761897,2,0,0,-0.02,-0.42,-0.534,0.246,-0.292,-0.0533333333333333,9,13,0.0008582072332501,0.179293498396873,0.0024555337149649,0.0515076816082001,0.0013507065596059,0.0004405612125992,0.0019070345442742,0.0001189593604067,0.76206785440445,disgusted,disgusted,1,1
hit:8078_conv:16156,furious,My cat pooped on the carpet. I am so mad.,My cat pooped on the carpet today.,That stinks_comma_ did you clean it up?,1,0.9322289,0.062474065,0.0052970145,0.91953075,0.07406205,0.006407169,0,0,2,0.328666666666667,-0.509333333333333,-0.286,-0.131,-0.349,-0.32,7,7,6.65409534121864e-05,3.95813440263737e-05,2.25383446377236e-05,6.18692793068476e-05,0.0005263717612251,0.0026660407893359,0.996008276939392,0.0001078166533261,0.0005009545129723,furious,impressed,0,1
hit:8078_conv:16156,furious,My cat pooped on the carpet. I am so mad.,I did. I was so angry and cursing his 9 lives while tossing the nastiness away.,Will you get rid of the cat now?,2,0.96190333,0.03388963,0.004207012,0.21037261,0.76789004,0.021737345,0,0,2,-0.232,0.536666666666667,0.249333333333333,0.0673333333333333,-0.158666666666667,-0.0906666666666667,16,8,0.0001218866600538,3.54855583282188e-05,8.69431460159831e-05,2.21148693526629e-05,0.0001182829364552,0.0004148106090724,0.998763680458069,0.0003368723846506,0.0001000439442577,furious,sad,0,1
hit:11248_conv:22497,faithful,When is was little my dog got hit by a tractor. The vet told us it would be best to put the dog down. I threw a fit and told my mom not to do it. She listened and the dog lived another ten or twelve years no complications.,When I was about 5 I saw my dog get run over by a tractor. The vet said we should think about putting him down because it could have brain damage. I threw a fit in the clinic when he said that.,That is crazy_comma_ I cannot believe your dog survived. Did you end up putting him down?,1,0.93899,0.05615293,0.004857044,0.9405715,0.05386842,0.0055601145,0,0,2,0.0125,0.0326666666666667,0.123,-0.1812,-0.0432,-0.2112,42,16,7.2572729550302e-05,6.43513922113925e-05,1.73285334312823e-05,4.70452505396679e-05,0.0003251581510994,0.0010224952129647,0.996620774269104,9.46972868405283e-05,0.0017355052987113,ashamed,surprised,0,3
hit:11248_conv:22497,faithful,When is was little my dog got hit by a tractor. The vet told us it would be best to put the dog down. I threw a fit and told my mom not to do it. She listened and the dog lived another ten or twelve years no complications.,No Dobie was around when I graduated High School. That was one tough doberman.,That is really impressive_comma_ I am glad he was able to keep living and supporting you.,2,0.14024404,0.65584993,0.20390597,0.0015773269,0.011768361,0.98665434,1,0,0,0.1675,-0.0935,0.1795,0.572666666666667,0.161333333333333,0.487,14,16,0.000143786353874,0.0005431014578789,1.14893837235286e-05,0.0001127339855884,8.56856640893966e-05,0.0003800400882028,0.0002537189866416,1.86456254596123e-05,0.998450756072998,proud,impressed,1,3
hit:8748_conv:17496,surprised,I got a lottery ticket while I was at work today. I won $100 on the scratch off. I was shocked. I never win.,I won $100 on a scratch off today. I was shocked. I never win.,Wow! How often do you play the lottery?,1,0.41627717,0.40173632,0.18198645,0.017163007,0.31061047,0.6722265,0,0,2,0.1505,0.199,-0.0525,0.583,0.496,-0.151,14,8,5.94937810092233e-05,9.79503165581264e-05,4.19426578446291e-05,1.77564725163393e-05,0.0001126407078118,0.0001565544516779,0.999115645885468,0.0003227947745472,7.52254054532386e-05,surprised,impressed,1,3
hit:8748_conv:17496,surprised,I got a lottery ticket while I was at work today. I won $100 on the scratch off. I was shocked. I never win.,I usually go on our Tuesday break to buy one with coworkers.,Neat! Well that is a fantastic feat. Maybe you can win again sometime?,2,0.010823606,0.8534989,0.13567746,0.0020604844,0.017765315,0.9801742,1,0,2,0.1608,-0.2196,-0.1496,0.6744,0.0764,0.4052,12,13,0.0005357541958801,0.0014027466531842,0.000301168533042,6.96980860084295e-05,0.0004517493362072,0.95299619436264,0.0437636598944664,0.000298698869301,0.0001804079656722,hopeful,proud,0,3
hit:3733_conv:7466,nostalgic,looking through wedding albums,I came across my wedding albums the other day and showed them to my kids.,Oh wow_comma_ I bet the emotions of that came back to you.,1,0.005794467,0.6003852,0.39382038,0.09017576,0.58523417,0.32459006,0,0,0,0.3844,-0.1588,-0.1836,0.0106666666666667,0.282666666666667,-0.024,15,12,0.0099216839298605,0.247592091560364,0.0012825703015551,0.689040005207062,0.0010625168215483,0.0053962911479175,0.0013390728272497,0.0003385493182577,0.044027142226696,surprised,joyful,0,3
hit:3733_conv:7466,nostalgic,looking through wedding albums,Yes_comma_ it was so much fun to see the younger version of me and my husband_comma_ pre-kids. Very sentimental.,Yes_comma_ those memories are what make life so special.,2,0.001423459,0.010319587,0.988257,0.0020606655,0.026220527,0.9717187,0,2,0,0.423666666666667,-0.0446666666666667,-0.0726666666666667,0.619,0.0074999999999999,0.3035,19,9,0.0017400291981175,0.0009681078372523,0.0001047361802193,0.0002019547391682,0.0030262083746492,0.650288939476013,0.0985724329948425,0.0006771581829525,0.244420528411865,nostalgic,nostalgic,1,3
hit:620_conv:1241,sentimental,Looking back on my childhood and how happy it was,How was life when you were growing up?,It was pretty great but it was rough at times. You?,1,0.09489344,0.8613328,0.043773696,0.0342532,0.1365146,0.82923216,1,2,1,0.836,0.23,0.648,0.4215,0.1315,0.306,8,11,0.0001842990895966,0.0002444606507197,4.29065767093562e-05,4.28429921157658e-05,0.0030503878369927,0.0032238368876278,0.977932691574097,0.0002816839260049,0.014996918849647,sad,sad,1,3
